36,6,2,17.26521062850952,1.3119354248046875,304.35875129699707
49,7,2,17.520988941192627,1.3152484893798828,306.0599546432495
64,8,2,18.70787000656128,1.3159236907958984,309.4353446960449
81,9,2,19.823659420013428,1.320241928100586,311.1988525390625
100,10,2,20.59156584739685,1.3225784301757812,314.08945178985596
121,11,2,22.194419145584106,1.3257436752319336,316.4716463088989
144,12,2,23.102867603302002,1.3328161239624023,319.2886552810669
169,13,2,24.912423849105835,1.336782455444336,322.5217752456665
196,14,2,21.50531578063965,1.3403282165527344,325.49549198150635
225,15,2,22.607410192489624,1.3531513214111328,330.06939601898193
256,16,2,29.9736168384552,1.3507356643676758,332.36261463165283
289,17,2,28.176751375198364,1.3568248748779297,336.50139141082764
324,18,2,34.83584976196289,1.3634700775146484,341.804482460022
400,20,2,38.0319287776947,1.3767004013061523,355.2895803451538
361,19,2,45.6039834022522,1.3794527053833008,346.618857383728
441,21,2,45.640806674957275,1.384490966796875,360.9208755493164
529,23,2,38.7496817111969,1.4021358489990234,376.63933849334717
576,24,2,39.787885427474976,1.4089059829711914,382.13380908966064
484,22,2,53.082120180130005,1.3943195343017578,369.33437156677246
676,26,2,49.59546136856079,1.4276275634765625,394.18103218078613
625,25,2,55.901050090789795,1.4180936813354492,386.086932182312
36,6,2,17.137309789657593,1.313145637512207,304.2431888580322
729,27,2,61.700581789016724,1.4370956420898438,400.2092275619507
784,28,2,63.73485565185547,1.4455862045288086,405.1127624511719
900,30,2,73.03337454795837,1.4679718017578125,417.0038318634033
841,29,2,74.47318291664124,1.4566144943237305,415.11329650878906
961,31,2,78.7296690940857,1.479081153869629,427.60944271087646
49,7,2,17.66733455657959,1.3131093978881836,306.03717708587646
64,8,2,18.471291065216064,1.314840316772461,309.5557813644409
81,9,2,19.667951822280884,1.321915626525879,311.32310581207275
121,11,2,23.42519783973694,1.3276844024658203,316.45923042297363
169,13,2,19.19684863090515,1.3712501525878906,323.1846742630005
144,12,2,19.424204349517822,1.331648826599121,319.43201446533203
100,10,2,26.713250875473022,1.3210210800170898,314.0065612792969
1024,32,2,92.74992632865906,1.491887092590332,436.843337059021
196,14,2,26.531466245651245,1.3403806686401367,325.2153387069702
225,15,2,27.764777898788452,1.344517707824707,330.1779489517212
1225,35,2,91.82397818565369,1.5842781066894531,457.23113441467285
256,16,2,30.215240478515625,1.3522253036499023,333.3360958099365
289,17,2,32.3746612071991,1.3582344055175781,335.92845249176025
1156,34,2,103.89559054374695,1.5141515731811523,447.5459976196289
324,18,2,34.599989891052246,1.3641414642333984,341.2263984680176
1296,36,2,101.33906841278076,1.571990966796875,466.585654258728
361,19,2,37.641326665878296,1.3803377151489258,346.6254816055298
441,21,2,33.7779815196991,1.4236021041870117,361.5038661956787
484,22,2,36.48931264877319,1.3930387496948242,368.45680809020996
